node_id,node_type,community,weighted_degree,raw_weighted_degree,snapshot_id,model_version
USR-00920,user,2,25.56822843500371,25.0,snap_b65ab0cef6cd9077,1.1.0
USR-00921,user,0,20.86485218260141,29.0,snap_b65ab0cef6cd9077,1.1.0
USR-00922,user,4,18.9852367811865,23.0,snap_b65ab0cef6cd9077,1.1.0
USR-00923,user,2,23.264202925337027,23.0,snap_b65ab0cef6cd9077,1.1.0
USR-00924,user,1,22.038190340442522,21.0,snap_b65ab0cef6cd9077,1.1.0
USR-00925,user,0,15.484795009877647,21.0,snap_b65ab0cef6cd9077,1.1.0
USR-00926,user,3,23.398691349767844,27.0,snap_b65ab0cef6cd9077,1.1.0
USR-00927,user,0,21.826840613847835,25.0,snap_b65ab0cef6cd9077,1.1.0
USR-00928,user,4,26.061564301768463,32.0,snap_b65ab0cef6cd9077,1.1.0
USR-00929,user,2,35.22687913972466,43.0,snap_b65ab0cef6cd9077,1.1.0
USR-00930,user,2,40.270492004557546,47.0,snap_b65ab0cef6cd9077,1.1.0
USR-00931,user,3,25.87278031565252,33.0,snap_b65ab0cef6cd9077,1.1.0
USR-00932,user,3,41.40937601961112,51.0,snap_b65ab0cef6cd9077,1.1.0
USR-00933,user,1,21.49335127624139,29.0,snap_b65ab0cef6cd9077,1.1.0
USR-00934,user,4,20.68925353800123,24.0,snap_b65ab0cef6cd9077,1.1.0
USR-00935,user,4,28.971295554901612,31.0,snap_b65ab0cef6cd9077,1.1.0
USR-00936,user,1,37.93012155906536,41.0,snap_b65ab0cef6cd9077,1.1.0
USR-00937,user,5,24.743237561751585,28.0,snap_b65ab0cef6cd9077,1.1.0
USR-00938,user,0,23.64688632735607,28.0,snap_b65ab0cef6cd9077,1.1.0
USR-00939,user,5,43.012823780982,52.0,snap_b65ab0cef6cd9077,1.1.0
USR-00940,user,0,28.55918424859307,39.0,snap_b65ab0cef6cd9077,1.1.0
USR-00941,user,5,33.0716663978528,38.0,snap_b65ab0cef6cd9077,1.1.0
USR-00942,user,4,22.322692382595292,21.0,snap_b65ab0cef6cd9077,1.1.0
USR-00943,user,0,31.68491432624248,38.0,snap_b65ab0cef6cd9077,1.1.0
USR-00944,user,1,36.53050963085209,42.0,snap_b65ab0cef6cd9077,1.1.0
USR-00945,user,1,25.570942814531612,29.0,snap_b65ab0cef6cd9077,1.1.0
USR-00946,user,3,33.397494145202174,37.0,snap_b65ab0cef6cd9077,1.1.0
USR-00947,user,4,20.715460735230003,24.0,snap_b65ab0cef6cd9077,1.1.0
USR-00948,user,4,19.223889653325095,21.0,snap_b65ab0cef6cd9077,1.1.0
USR-00949,user,5,31.997631489556024,35.0,snap_b65ab0cef6cd9077,1.1.0
USR-00950,user,3,39.361606907979535,50.0,snap_b65ab0cef6cd9077,1.1.0
USR-00951,user,1,31.367207580222875,30.0,snap_b65ab0cef6cd9077,1.1.0
USR-00952,user,3,28.325295553131724,29.0,snap_b65ab0cef6cd9077,1.1.0
USR-00953,user,3,22.89580738672577,25.0,snap_b65ab0cef6cd9077,1.1.0
USR-00954,user,0,22.688388161258526,28.0,snap_b65ab0cef6cd9077,1.1.0
USR-00955,user,5,23.002016235312844,27.0,snap_b65ab0cef6cd9077,1.1.0
USR-00956,user,5,27.41273522931845,35.0,snap_b65ab0cef6cd9077,1.1.0
USR-00957,user,4,20.572696196550297,19.0,snap_b65ab0cef6cd9077,1.1.0
USR-00958,user,1,39.79832929979625,50.0,snap_b65ab0cef6cd9077,1.1.0
USR-00959,user,1,31.185148069284814,38.0,snap_b65ab0cef6cd9077,1.1.0
USR-00960,user,1,23.5910690531386,31.0,snap_b65ab0cef6cd9077,1.1.0
USR-00961,user,1,23.65582788158563,33.0,snap_b65ab0cef6cd9077,1.1.0
USR-00962,user,1,18.43735640724492,21.0,snap_b65ab0cef6cd9077,1.1.0
USR-00963,user,0,30.41597069936933,43.0,snap_b65ab0cef6cd9077,1.1.0
USR-00964,user,1,30.919498612842126,36.0,snap_b65ab0cef6cd9077,1.1.0
USR-00965,user,5,26.63861272146738,26.0,snap_b65ab0cef6cd9077,1.1.0
USR-00966,user,1,20.233926693007348,24.0,snap_b65ab0cef6cd9077,1.1.0
USR-00967,user,5,40.5817613839902,47.0,snap_b65ab0cef6cd9077,1.1.0
USR-00968,user,0,16.631592144240976,27.0,snap_b65ab0cef6cd9077,1.1.0
USR-00969,user,4,27.737521986488566,30.0,snap_b65ab0cef6cd9077,1.1.0
USR-00970,user,3,22.090961667010806,23.0,snap_b65ab0cef6cd9077,1.1.0
USR-00971,user,3,24.733463900001055,36.0,snap_b65ab0cef6cd9077,1.1.0
USR-00972,user,0,17.526850145248115,20.0,snap_b65ab0cef6cd9077,1.1.0
USR-00973,user,0,25.166595660145152,29.0,snap_b65ab0cef6cd9077,1.1.0
USR-00974,user,5,33.60256790914997,46.0,snap_b65ab0cef6cd9077,1.1.0
USR-00975,user,3,24.033309731174796,24.0,snap_b65ab0cef6cd9077,1.1.0
USR-00976,user,2,22.109062692518126,27.0,snap_b65ab0cef6cd9077,1.1.0
USR-00977,user,1,19.719410966120677,21.0,snap_b65ab0cef6cd9077,1.1.0
USR-00978,user,1,38.064729757218245,48.0,snap_b65ab0cef6cd9077,1.1.0
USR-00979,user,1,25.637520676808617,33.0,snap_b65ab0cef6cd9077,1.1.0
USR-00980,user,0,17.57704423779326,16.0,snap_b65ab0cef6cd9077,1.1.0
USR-00981,user,0,27.706259600041562,31.0,snap_b65ab0cef6cd9077,1.1.0
USR-00982,user,2,36.483082206251275,43.0,snap_b65ab0cef6cd9077,1.1.0
USR-00983,user,4,43.552779491467746,55.0,snap_b65ab0cef6cd9077,1.1.0
USR-00984,user,1,29.20774022096453,37.0,snap_b65ab0cef6cd9077,1.1.0
USR-00985,user,0,22.61735862987996,34.0,snap_b65ab0cef6cd9077,1.1.0
USR-00986,user,5,18.112978453517748,24.0,snap_b65ab0cef6cd9077,1.1.0
USR-00987,user,3,25.24913462106988,32.0,snap_b65ab0cef6cd9077,1.1.0
USR-00988,user,0,29.266861715735633,41.0,snap_b65ab0cef6cd9077,1.1.0
USR-00989,user,3,17.338292700611703,16.0,snap_b65ab0cef6cd9077,1.1.0
USR-00990,user,4,16.202362148468083,17.0,snap_b65ab0cef6cd9077,1.1.0
USR-00991,user,2,19.025235545158672,21.0,snap_b65ab0cef6cd9077,1.1.0
USR-00992,user,4,15.189241632426258,12.0,snap_b65ab0cef6cd9077,1.1.0
USR-00993,user,4,32.90258982503499,36.0,snap_b65ab0cef6cd9077,1.1.0
USR-00994,user,3,25.432767225437335,30.0,snap_b65ab0cef6cd9077,1.1.0
USR-00995,user,5,21.610504591513163,23.0,snap_b65ab0cef6cd9077,1.1.0
USR-00996,user,1,28.037052597397736,28.0,snap_b65ab0cef6cd9077,1.1.0
USR-00997,user,2,30.87653691156756,39.0,snap_b65ab0cef6cd9077,1.1.0
USR-00998,user,0,29.552062031033028,43.0,snap_b65ab0cef6cd9077,1.1.0
USR-00999,user,5,13.567514700527115,12.0,snap_b65ab0cef6cd9077,1.1.0
USR-01000,user,3,25.351528515182448,32.0,snap_b65ab0cef6cd9077,1.1.0
USR-01001,user,0,17.744009650939816,16.0,snap_b65ab0cef6cd9077,1.1.0
USR-01002,user,1,16.990034321348183,17.0,snap_b65ab0cef6cd9077,1.1.0
USR-01003,user,0,19.54734101877912,24.0,snap_b65ab0cef6cd9077,1.1.0
USR-01004,user,0,18.861601015652788,28.0,snap_b65ab0cef6cd9077,1.1.0
USR-01005,user,2,27.824537666543947,35.0,snap_b65ab0cef6cd9077,1.1.0
USR-01006,user,1,17.430100031530117,16.0,snap_b65ab0cef6cd9077,1.1.0
USR-01007,user,5,12.4169025123557,10.0,snap_b65ab0cef6cd9077,1.1.0
USR-01008,user,3,29.692137238229723,33.0,snap_b65ab0cef6cd9077,1.1.0
USR-01009,user,4,15.29382107900653,19.0,snap_b65ab0cef6cd9077,1.1.0
USR-01010,user,1,26.469296539573573,32.0,snap_b65ab0cef6cd9077,1.1.0
USR-01011,user,2,17.839235054827753,24.0,snap_b65ab0cef6cd9077,1.1.0
USR-01012,user,2,28.471023380146946,29.0,snap_b65ab0cef6cd9077,1.1.0
USR-01013,user,1,17.277734308745636,20.0,snap_b65ab0cef6cd9077,1.1.0
USR-01014,user,5,40.20263800243728,55.0,snap_b65ab0cef6cd9077,1.1.0
USR-01015,user,3,30.38596171574024,31.0,snap_b65ab0cef6cd9077,1.1.0
USR-01016,user,0,18.518013694258933,17.0,snap_b65ab0cef6cd9077,1.1.0
USR-01017,user,2,25.582110706437305,29.0,snap_b65ab0cef6cd9077,1.1.0
USR-01018,user,4,33.34368776349045,46.0,snap_b65ab0cef6cd9077,1.1.0
USR-01019,user,0,21.44069192615729,23.0,snap_b65ab0cef6cd9077,1.1.0
USR-01020,user,1,20.06958968858516,26.0,snap_b65ab0cef6cd9077,1.1.0
USR-01021,user,5,19.419952543011835,27.0,snap_b65ab0cef6cd9077,1.1.0
USR-01022,user,4,29.764256493205362,35.0,snap_b65ab0cef6cd9077,1.1.0
USR-01023,user,5,31.712642179228354,42.0,snap_b65ab0cef6cd9077,1.1.0
USR-01024,user,1,30.08756446861055,31.0,snap_b65ab0cef6cd9077,1.1.0
USR-01025,user,2,31.748377679161592,38.0,snap_b65ab0cef6cd9077,1.1.0
USR-01026,user,3,26.78859196405124,37.0,snap_b65ab0cef6cd9077,1.1.0
USR-01027,user,5,24.9857132730108,26.0,snap_b65ab0cef6cd9077,1.1.0
USR-01028,user,3,27.560666675440316,38.0,snap_b65ab0cef6cd9077,1.1.0
USR-01029,user,4,27.390730005698703,36.0,snap_b65ab0cef6cd9077,1.1.0
USR-01030,user,1,20.061734029755485,33.0,snap_b65ab0cef6cd9077,1.1.0
USR-01031,user,2,36.683328452164,42.0,snap_b65ab0cef6cd9077,1.1.0
USR-01032,user,4,30.336504638113606,37.0,snap_b65ab0cef6cd9077,1.1.0
USR-01033,user,1,35.82383597955241,49.0,snap_b65ab0cef6cd9077,1.1.0
USR-01034,user,5,21.52166866734722,24.0,snap_b65ab0cef6cd9077,1.1.0
USR-01035,user,1,30.616824007904047,35.0,snap_b65ab0cef6cd9077,1.1.0
USR-01036,user,2,22.68386752022319,23.0,snap_b65ab0cef6cd9077,1.1.0
USR-01037,user,3,21.03920852469366,27.0,snap_b65ab0cef6cd9077,1.1.0
USR-01038,user,1,29.369511672585464,30.0,snap_b65ab0cef6cd9077,1.1.0
USR-01039,user,1,13.641146431238537,15.0,snap_b65ab0cef6cd9077,1.1.0
USR-01040,user,5,29.194845983413337,39.0,snap_b65ab0cef6cd9077,1.1.0
USR-01041,user,0,26.840987468868104,33.0,snap_b65ab0cef6cd9077,1.1.0
USR-01042,user,2,30.61230536435327,34.0,snap_b65ab0cef6cd9077,1.1.0
USR-01043,user,2,29.665930256036233,36.0,snap_b65ab0cef6cd9077,1.1.0
USR-01044,user,2,27.599392908924454,36.0,snap_b65ab0cef6cd9077,1.1.0
USR-01045,user,2,44.63164480722841,69.0,snap_b65ab0cef6cd9077,1.1.0
USR-01046,user,3,19.224937668742022,22.0,snap_b65ab0cef6cd9077,1.1.0
USR-01047,user,0,16.64591025248893,25.0,snap_b65ab0cef6cd9077,1.1.0
USR-01048,user,4,28.214662482769203,27.0,snap_b65ab0cef6cd9077,1.1.0
USR-01049,user,5,34.39991321389644,49.0,snap_b65ab0cef6cd9077,1.1.0
USR-01050,user,3,31.311889654495985,47.0,snap_b65ab0cef6cd9077,1.1.0
USR-01051,user,2,28.80604174178519,34.0,snap_b65ab0cef6cd9077,1.1.0
USR-01052,user,0,30.719676830999262,49.0,snap_b65ab0cef6cd9077,1.1.0
USR-01053,user,3,29.145935610921356,40.0,snap_b65ab0cef6cd9077,1.1.0
USR-01054,user,0,34.6494439404847,48.0,snap_b65ab0cef6cd9077,1.1.0
USR-01055,user,3,31.137605933463096,36.0,snap_b65ab0cef6cd9077,1.1.0
USR-01056,user,2,22.864026838739726,26.0,snap_b65ab0cef6cd9077,1.1.0
USR-01057,user,5,29.58216906571181,34.0,snap_b65ab0cef6cd9077,1.1.0
USR-01058,user,3,28.592426223798473,37.0,snap_b65ab0cef6cd9077,1.1.0
USR-01059,user,1,16.92267965357711,21.0,snap_b65ab0cef6cd9077,1.1.0
USR-01060,user,2,32.96524599756506,42.0,snap_b65ab0cef6cd9077,1.1.0
USR-01061,user,5,20.76855968563688,22.0,snap_b65ab0cef6cd9077,1.1.0
USR-01062,user,2,28.70387135622638,33.0,snap_b65ab0cef6cd9077,1.1.0
USR-01063,user,3,25.744943933343365,30.0,snap_b65ab0cef6cd9077,1.1.0
USR-01064,user,2,30.513750364341988,35.0,snap_b65ab0cef6cd9077,1.1.0
USR-01065,user,3,26.370619845075115,33.0,snap_b65ab0cef6cd9077,1.1.0
USR-01066,user,5,21.597769402506735,28.0,snap_b65ab0cef6cd9077,1.1.0
USR-01067,user,1,29.624744124900364,41.0,snap_b65ab0cef6cd9077,1.1.0
USR-01068,user,2,31.477872577905863,48.0,snap_b65ab0cef6cd9077,1.1.0
USR-01069,user,2,17.244830979453226,20.0,snap_b65ab0cef6cd9077,1.1.0
USR-01070,user,1,23.870972862335393,31.0,snap_b65ab0cef6cd9077,1.1.0
USR-01071,user,5,31.699794270230388,32.0,snap_b65ab0cef6cd9077,1.1.0
USR-01072,user,2,24.195760705062465,25.0,snap_b65ab0cef6cd9077,1.1.0
USR-01073,user,1,24.37359965492248,28.0,snap_b65ab0cef6cd9077,1.1.0
USR-01074,user,5,23.435771026904945,28.0,snap_b65ab0cef6cd9077,1.1.0
USR-01075,user,4,21.129965736401534,21.0,snap_b65ab0cef6cd9077,1.1.0
USR-01076,user,3,18.236264557524354,27.0,snap_b65ab0cef6cd9077,1.1.0
USR-01077,user,1,25.24891826817773,35.0,snap_b65ab0cef6cd9077,1.1.0
USR-01078,user,1,24.790572975307384,28.0,snap_b65ab0cef6cd9077,1.1.0
USR-01079,user,4,32.99531987979825,44.0,snap_b65ab0cef6cd9077,1.1.0
USR-01080,user,3,21.638685165224235,22.0,snap_b65ab0cef6cd9077,1.1.0
USR-01081,user,3,17.873429260989084,20.0,snap_b65ab0cef6cd9077,1.1.0
USR-01082,user,5,20.25907550841594,22.0,snap_b65ab0cef6cd9077,1.1.0
USR-01083,user,5,32.916245529645046,39.0,snap_b65ab0cef6cd9077,1.1.0
USR-01084,user,4,28.184082218309037,40.0,snap_b65ab0cef6cd9077,1.1.0
USR-01085,user,5,27.112898815403796,33.0,snap_b65ab0cef6cd9077,1.1.0
USR-01086,user,0,31.25719167504554,42.0,snap_b65ab0cef6cd9077,1.1.0
USR-01087,user,4,42.795578850221446,52.0,snap_b65ab0cef6cd9077,1.1.0
USR-01088,user,4,14.514230708824176,12.0,snap_b65ab0cef6cd9077,1.1.0
USR-01089,user,1,30.321634511649325,33.0,snap_b65ab0cef6cd9077,1.1.0
USR-01090,user,1,18.907429783839696,26.0,snap_b65ab0cef6cd9077,1.1.0
USR-01091,user,3,25.37800048398834,28.0,snap_b65ab0cef6cd9077,1.1.0
USR-01092,user,2,19.783541772839328,23.0,snap_b65ab0cef6cd9077,1.1.0
USR-01093,user,3,14.964074281099748,17.0,snap_b65ab0cef6cd9077,1.1.0
USR-01094,user,3,18.144156314564118,19.0,snap_b65ab0cef6cd9077,1.1.0
USR-01095,user,2,12.407771160118147,18.0,snap_b65ab0cef6cd9077,1.1.0
USR-01096,user,1,26.586630138631765,26.0,snap_b65ab0cef6cd9077,1.1.0
USR-01097,user,3,22.141792721344984,27.0,snap_b65ab0cef6cd9077,1.1.0
USR-01098,user,0,11.967405969152264,10.0,snap_b65ab0cef6cd9077,1.1.0
USR-01099,user,5,22.839282927683016,28.0,snap_b65ab0cef6cd9077,1.1.0
USR-01100,user,0,14.655857524677073,16.0,snap_b65ab0cef6cd9077,1.1.0
USR-01101,user,0,31.883278718682405,47.0,snap_b65ab0cef6cd9077,1.1.0
USR-01102,user,3,27.26555085605617,33.0,snap_b65ab0cef6cd9077,1.1.0
USR-01103,user,4,20.827159580409333,25.0,snap_b65ab0cef6cd9077,1.1.0
USR-01104,user,4,31.347278080223454,36.0,snap_b65ab0cef6cd9077,1.1.0
USR-01105,user,0,20.45113403527337,26.0,snap_b65ab0cef6cd9077,1.1.0
USR-01106,user,4,25.331407714436274,29.0,snap_b65ab0cef6cd9077,1.1.0
USR-01107,user,0,17.126139351892583,19.0,snap_b65ab0cef6cd9077,1.1.0
USR-01108,user,1,17.505039858020695,17.0,snap_b65ab0cef6cd9077,1.1.0
USR-01109,user,5,32.618010770949404,38.0,snap_b65ab0cef6cd9077,1.1.0
USR-01110,user,0,23.749829524878784,33.0,snap_b65ab0cef6cd9077,1.1.0
USR-01111,user,0,24.681389153680733,33.0,snap_b65ab0cef6cd9077,1.1.0
USR-01112,user,0,39.12118140730029,45.0,snap_b65ab0cef6cd9077,1.1.0
USR-01113,user,2,22.08209696652825,22.0,snap_b65ab0cef6cd9077,1.1.0
USR-01114,user,5,25.706471516650318,32.0,snap_b65ab0cef6cd9077,1.1.0
USR-01115,user,5,29.12301390879059,35.0,snap_b65ab0cef6cd9077,1.1.0
USR-01116,user,0,27.128108224252365,32.0,snap_b65ab0cef6cd9077,1.1.0
USR-01117,user,0,23.635653608660263,27.0,snap_b65ab0cef6cd9077,1.1.0
USR-01118,user,4,17.01274934081586,18.0,snap_b65ab0cef6cd9077,1.1.0
USR-01119,user,3,22.39457818130965,36.0,snap_b65ab0cef6cd9077,1.1.0
USR-01120,user,5,24.564312361500498,25.0,snap_b65ab0cef6cd9077,1.1.0
USR-01121,user,2,32.39696980638734,39.0,snap_b65ab0cef6cd9077,1.1.0
USR-01122,user,0,29.174555645577968,47.0,snap_b65ab0cef6cd9077,1.1.0
USR-01123,user,4,16.82678918133585,22.0,snap_b65ab0cef6cd9077,1.1.0
USR-01124,user,0,23.41923936040753,29.0,snap_b65ab0cef6cd9077,1.1.0
USR-01125,user,1,17.726376493671626,15.0,snap_b65ab0cef6cd9077,1.1.0
USR-01126,user,2,13.784929746552072,14.0,snap_b65ab0cef6cd9077,1.1.0
USR-01127,user,1,31.532325622853907,37.0,snap_b65ab0cef6cd9077,1.1.0
USR-01128,user,2,10.947599710699325,9.0,snap_b65ab0cef6cd9077,1.1.0
USR-01129,user,2,16.29810992166434,20.0,snap_b65ab0cef6cd9077,1.1.0
USR-01130,user,5,42.62608453698931,55.0,snap_b65ab0cef6cd9077,1.1.0
USR-01131,user,5,33.18884993116507,41.0,snap_b65ab0cef6cd9077,1.1.0
USR-01132,user,5,20.357762373211074,18.0,snap_b65ab0cef6cd9077,1.1.0
USR-01133,user,0,22.76506289355961,26.0,snap_b65ab0cef6cd9077,1.1.0
USR-01134,user,4,13.819209224995216,11.0,snap_b65ab0cef6cd9077,1.1.0
USR-01135,user,5,42.64273315133979,51.0,snap_b65ab0cef6cd9077,1.1.0
USR-01136,user,3,17.148292748588474,14.0,snap_b65ab0cef6cd9077,1.1.0
USR-01137,user,1,17.98967522280737,25.0,snap_b65ab0cef6cd9077,1.1.0
USR-01138,user,1,16.43195422251578,15.0,snap_b65ab0cef6cd9077,1.1.0
USR-01139,user,0,24.53926845723117,32.0,snap_b65ab0cef6cd9077,1.1.0
USR-01140,user,2,20.04793812834899,30.0,snap_b65ab0cef6cd9077,1.1.0
USR-01141,user,3,20.42178811556562,22.0,snap_b65ab0cef6cd9077,1.1.0
USR-01142,user,4,22.901419002891224,39.0,snap_b65ab0cef6cd9077,1.1.0
USR-01143,user,4,38.777786131812675,51.0,snap_b65ab0cef6cd9077,1.1.0
USR-01144,user,4,32.297361810400005,41.0,snap_b65ab0cef6cd9077,1.1.0
USR-01145,user,1,32.79473723361383,45.0,snap_b65ab0cef6cd9077,1.1.0
USR-01146,user,3,22.292833437823212,24.0,snap_b65ab0cef6cd9077,1.1.0
USR-01147,user,4,34.78614339041925,52.0,snap_b65ab0cef6cd9077,1.1.0
USR-01148,user,4,24.906546103605375,36.0,snap_b65ab0cef6cd9077,1.1.0
USR-01149,user,1,40.65293586815142,44.0,snap_b65ab0cef6cd9077,1.1.0
USR-01150,user,5,20.643675966416566,25.0,snap_b65ab0cef6cd9077,1.1.0
USR-01151,user,4,31.86050705721825,43.0,snap_b65ab0cef6cd9077,1.1.0
USR-01152,user,5,24.212761415988542,26.0,snap_b65ab0cef6cd9077,1.1.0
USR-01153,user,0,19.511165698489663,23.0,snap_b65ab0cef6cd9077,1.1.0
USR-01154,user,0,20.585880485382578,21.0,snap_b65ab0cef6cd9077,1.1.0
USR-01155,user,1,21.91890265398365,25.0,snap_b65ab0cef6cd9077,1.1.0
USR-01156,user,0,29.168441386138372,38.0,snap_b65ab0cef6cd9077,1.1.0
USR-01157,user,0,35.738101061690756,45.0,snap_b65ab0cef6cd9077,1.1.0
USR-01158,user,0,19.5325934690809,27.0,snap_b65ab0cef6cd9077,1.1.0
USR-01159,user,1,18.151229656102974,22.0,snap_b65ab0cef6cd9077,1.1.0
USR-01160,user,4,28.120308671725223,38.0,snap_b65ab0cef6cd9077,1.1.0
USR-01161,user,0,34.96388484350539,49.0,snap_b65ab0cef6cd9077,1.1.0
USR-01162,user,2,31.789255043178645,47.0,snap_b65ab0cef6cd9077,1.1.0
USR-01163,user,2,37.80932826407218,40.0,snap_b65ab0cef6cd9077,1.1.0
USR-01164,user,0,25.594145392310892,43.0,snap_b65ab0cef6cd9077,1.1.0
USR-01165,user,0,28.12934091536685,43.0,snap_b65ab0cef6cd9077,1.1.0
USR-01166,user,5,18.626413645995157,21.0,snap_b65ab0cef6cd9077,1.1.0
USR-01167,user,5,39.06514176141602,50.0,snap_b65ab0cef6cd9077,1.1.0
USR-01168,user,1,30.788068300502026,35.0,snap_b65ab0cef6cd9077,1.1.0
USR-01169,user,4,14.590619769424492,17.0,snap_b65ab0cef6cd9077,1.1.0
USR-01170,user,0,15.288348577314757,21.0,snap_b65ab0cef6cd9077,1.1.0
USR-01171,user,1,29.529006570528374,34.0,snap_b65ab0cef6cd9077,1.1.0
USR-01172,user,4,16.97411048552005,19.0,snap_b65ab0cef6cd9077,1.1.0
USR-01173,user,3,26.176214747032848,26.0,snap_b65ab0cef6cd9077,1.1.0
USR-01174,user,4,34.16321606163983,38.0,snap_b65ab0cef6cd9077,1.1.0
USR-01175,user,1,34.95729661205952,39.0,snap_b65ab0cef6cd9077,1.1.0
USR-01176,user,4,25.167544205309575,25.0,snap_b65ab0cef6cd9077,1.1.0
USR-01177,user,1,24.154743335194944,22.0,snap_b65ab0cef6cd9077,1.1.0
USR-01178,user,3,29.561016806770308,33.0,snap_b65ab0cef6cd9077,1.1.0
USR-01179,user,3,32.87055709771213,44.0,snap_b65ab0cef6cd9077,1.1.0
USR-01180,user,3,23.193182679194013,26.0,snap_b65ab0cef6cd9077,1.1.0
USR-01181,user,4,32.05854033622215,43.0,snap_b65ab0cef6cd9077,1.1.0
USR-01182,user,0,24.799851622806408,33.0,snap_b65ab0cef6cd9077,1.1.0
USR-01183,user,0,23.138681031085678,30.0,snap_b65ab0cef6cd9077,1.1.0
USR-01184,user,0,38.543208155089566,49.0,snap_b65ab0cef6cd9077,1.1.0
USR-01185,user,0,22.619290653334886,22.0,snap_b65ab0cef6cd9077,1.1.0
USR-01186,user,4,30.547509107183963,41.0,snap_b65ab0cef6cd9077,1.1.0
USR-01187,user,1,24.07482443277149,31.0,snap_b65ab0cef6cd9077,1.1.0
USR-01188,user,5,22.843826987329525,17.0,snap_b65ab0cef6cd9077,1.1.0
USR-01189,user,0,20.3173013529907,22.0,snap_b65ab0cef6cd9077,1.1.0
USR-01190,user,2,22.23442676224645,27.0,snap_b65ab0cef6cd9077,1.1.0
USR-01191,user,1,29.265628552115082,43.0,snap_b65ab0cef6cd9077,1.1.0
USR-01192,user,1,16.53249513057873,16.0,snap_b65ab0cef6cd9077,1.1.0
USR-01193,user,5,29.21347146277544,33.0,snap_b65ab0cef6cd9077,1.1.0
USR-01194,user,5,19.358149432819364,20.0,snap_b65ab0cef6cd9077,1.1.0
USR-01195,user,5,29.419238145042197,31.0,snap_b65ab0cef6cd9077,1.1.0
USR-01196,user,0,26.165369519922827,32.0,snap_b65ab0cef6cd9077,1.1.0
USR-01197,user,3,40.31306005552573,44.0,snap_b65ab0cef6cd9077,1.1.0
USR-01198,user,2,24.906674282047145,25.0,snap_b65ab0cef6cd9077,1.1.0
USR-01199,user,3,22.97280892444045,31.0,snap_b65ab0cef6cd9077,1.1.0
USR-01200,user,4,16.9895802034141,21.0,snap_b65ab0cef6cd9077,1.1.0
