user_id,category_id,category_name,category_family,interaction_weight,train_weight,test_weight
USR-00997,CAT-018,Supplements,Wellness,14,13,1
USR-00997,CAT-019,Fitness,Wellness,9,7,2
USR-00997,CAT-020,Personal care,Wellness,7,7,0
USR-00998,CAT-001,Smartphones,Digital,10,9,1
USR-00998,CAT-002,Laptops,Digital,11,10,1
USR-00998,CAT-003,Headphones,Digital,11,8,3
USR-00998,CAT-004,Monitors,Digital,9,6,3
USR-00998,CAT-005,Storage,Digital,11,8,3
USR-00998,CAT-018,Supplements,Wellness,4,3,1
USR-00999,CAT-008,Coffee,Home,1,1,0
USR-00999,CAT-026,Cycling,Outdoor,10,10,0
USR-00999,CAT-028,Garden,Outdoor,7,6,1
USR-00999,CAT-030,Sports,Outdoor,6,6,0
USR-01000,CAT-006,Kitchen appliances,Home,8,7,1
USR-01000,CAT-007,Cleaning,Home,11,9,2
USR-01000,CAT-008,Coffee,Home,13,11,2
USR-01000,CAT-010,Bedding,Home,6,6,0
USR-01000,CAT-015,Jewelry,Style,4,3,1
USR-01001,CAT-001,Smartphones,Digital,8,6,2
USR-01001,CAT-002,Laptops,Digital,8,6,2
USR-01001,CAT-003,Headphones,Digital,5,5,0
USR-01001,CAT-004,Monitors,Digital,3,3,0
USR-01001,CAT-023,Books,Family,3,2,1
USR-01002,CAT-012,Shoes,Style,6,4,2
USR-01002,CAT-013,Bags,Style,3,1,2
USR-01002,CAT-014,Accessories,Style,12,8,4
USR-01002,CAT-015,Jewelry,Style,7,7,0
USR-01002,CAT-022,Baby care,Family,1,1,0
USR-01003,CAT-002,Laptops,Digital,6,3,3
USR-01003,CAT-003,Headphones,Digital,9,7,2
USR-01003,CAT-004,Monitors,Digital,9,9,0
USR-01003,CAT-005,Storage,Digital,7,7,0
USR-01004,CAT-002,Laptops,Digital,14,11,3
USR-01004,CAT-004,Monitors,Digital,9,9,0
USR-01004,CAT-005,Storage,Digital,10,10,0
USR-01004,CAT-010,Bedding,Home,1,1,0
USR-01005,CAT-016,Skincare,Wellness,7,5,2
USR-01005,CAT-017,Haircare,Wellness,7,6,1
USR-01005,CAT-018,Supplements,Wellness,13,11,2
USR-01005,CAT-019,Fitness,Wellness,9,7,2
USR-01005,CAT-020,Personal care,Wellness,15,11,4
USR-01006,CAT-011,Clothing,Style,7,6,1
USR-01006,CAT-012,Shoes,Style,8,5,3
USR-01006,CAT-014,Accessories,Style,8,6,2
USR-01006,CAT-017,Haircare,Wellness,5,4,1
USR-01007,CAT-008,Coffee,Home,2,1,1
USR-01007,CAT-026,Cycling,Outdoor,8,6,2
USR-01007,CAT-028,Garden,Outdoor,4,4,0
USR-01007,CAT-030,Sports,Outdoor,8,5,3
USR-01008,CAT-006,Kitchen appliances,Home,7,5,2
USR-01008,CAT-008,Coffee,Home,10,9,1
USR-01008,CAT-009,Lighting,Home,4,2,2
USR-01008,CAT-010,Bedding,Home,8,6,2
USR-01008,CAT-018,Supplements,Wellness,8,6,2
USR-01008,CAT-019,Fitness,Wellness,6,4,2
USR-01008,CAT-020,Personal care,Wellness,5,4,1
USR-01009,CAT-011,Clothing,Style,3,2,1
USR-01009,CAT-021,Toys,Family,8,3,5
USR-01009,CAT-022,Baby care,Family,11,7,4
USR-01009,CAT-025,Board games,Family,10,9,1
USR-01010,CAT-006,Kitchen appliances,Home,1,1,0
USR-01010,CAT-011,Clothing,Style,9,8,1
USR-01010,CAT-012,Shoes,Style,9,8,1
USR-01010,CAT-013,Bags,Style,6,6,0
USR-01010,CAT-014,Accessories,Style,10,7,3
USR-01010,CAT-015,Jewelry,Style,6,6,0
USR-01011,CAT-016,Skincare,Wellness,6,4,2
USR-01011,CAT-019,Fitness,Wellness,14,11,3
USR-01011,CAT-020,Personal care,Wellness,7,6,1
USR-01012,CAT-001,Smartphones,Digital,5,3,2
USR-01012,CAT-002,Laptops,Digital,3,2,1
USR-01012,CAT-005,Storage,Digital,6,6,0
USR-01012,CAT-017,Haircare,Wellness,12,11,1
USR-01012,CAT-018,Supplements,Wellness,9,7,2
USR-01012,CAT-019,Fitness,Wellness,8,7,1
USR-01012,CAT-020,Personal care,Wellness,6,5,1
USR-01013,CAT-011,Clothing,Style,10,6,4
USR-01013,CAT-013,Bags,Style,8,7,1
USR-01013,CAT-015,Jewelry,Style,3,3,0
USR-01013,CAT-028,Garden,Outdoor,3,2,1
USR-01013,CAT-029,Automotive,Outdoor,2,2,0
USR-01014,CAT-003,Headphones,Digital,6,5,1
USR-01014,CAT-004,Monitors,Digital,6,5,1
USR-01014,CAT-005,Storage,Digital,8,6,2
USR-01014,CAT-026,Cycling,Outdoor,11,7,4
USR-01014,CAT-027,Camping,Outdoor,8,5,3
USR-01014,CAT-028,Garden,Outdoor,15,13,2
USR-01014,CAT-030,Sports,Outdoor,11,10,1
USR-01015,CAT-001,Smartphones,Digital,8,7,1
USR-01015,CAT-002,Laptops,Digital,7,7,0
USR-01015,CAT-005,Storage,Digital,6,5,1
USR-01015,CAT-007,Cleaning,Home,10,8,2
USR-01015,CAT-008,Coffee,Home,6,5,1
USR-01015,CAT-009,Lighting,Home,10,9,1
USR-01015,CAT-010,Bedding,Home,8,7,1
USR-01016,CAT-001,Smartphones,Digital,11,9,2
USR-01016,CAT-002,Laptops,Digital,5,5,0
USR-01016,CAT-003,Headphones,Digital,9,7,2
USR-01016,CAT-004,Monitors,Digital,3,2,1
USR-01016,CAT-008,Coffee,Home,1,1,0
USR-01017,CAT-010,Bedding,Home,4,4,0
USR-01017,CAT-016,Skincare,Wellness,9,6,3
USR-01017,CAT-017,Haircare,Wellness,10,10,0
USR-01017,CAT-018,Supplements,Wellness,7,6,1
USR-01017,CAT-019,Fitness,Wellness,7,6,1
USR-01018,CAT-011,Clothing,Style,3,3,0
USR-01018,CAT-014,Accessories,Style,4,3,1
USR-01018,CAT-021,Toys,Family,8,6,2
USR-01018,CAT-022,Baby care,Family,11,10,1
USR-01018,CAT-024,Stationery,Family,14,12,2
USR-01018,CAT-025,Board games,Family,12,10,2
USR-01019,CAT-001,Smartphones,Digital,7,4,3
USR-01019,CAT-003,Headphones,Digital,9,6,3
USR-01019,CAT-004,Monitors,Digital,8,6,2
USR-01019,CAT-005,Storage,Digital,8,7,1
USR-01019,CAT-016,Skincare,Wellness,2,2,0
USR-01020,CAT-010,Bedding,Home,2,2,0
USR-01020,CAT-011,Clothing,Style,10,8,2
USR-01020,CAT-013,Bags,Style,10,7,3
USR-01020,CAT-015,Jewelry,Style,6,4,2
USR-01021,CAT-005,Storage,Digital,3,3,0
USR-01021,CAT-027,Camping,Outdoor,15,12,3
USR-01021,CAT-028,Garden,Outdoor,14,10,4
USR-01021,CAT-030,Sports,Outdoor,6,6,0
USR-01022,CAT-002,Laptops,Digital,3,3,0
USR-01022,CAT-021,Toys,Family,12,8,4
USR-01022,CAT-022,Baby care,Family,8,7,1
USR-01022,CAT-023,Books,Family,8,7,1
USR-01022,CAT-024,Stationery,Family,11,8,3
USR-01022,CAT-025,Board games,Family,5,5,0
USR-01023,CAT-026,Cycling,Outdoor,16,14,2
USR-01023,CAT-027,Camping,Outdoor,14,11,3
USR-01023,CAT-028,Garden,Outdoor,10,8,2
USR-01023,CAT-029,Automotive,Outdoor,11,9,2
USR-01023,CAT-030,Sports,Outdoor,7,5,2
USR-01024,CAT-011,Clothing,Style,12,10,2
USR-01024,CAT-012,Shoes,Style,11,9,2
USR-01024,CAT-013,Bags,Style,5,4,1
USR-01024,CAT-014,Accessories,Style,10,9,1
USR-01024,CAT-015,Jewelry,Style,10,7,3
USR-01024,CAT-018,Supplements,Wellness,4,3,1
USR-01024,CAT-028,Garden,Outdoor,4,4,0
USR-01025,CAT-016,Skincare,Wellness,8,7,1
USR-01025,CAT-017,Haircare,Wellness,13,11,2
USR-01025,CAT-018,Supplements,Wellness,9,9,0
USR-01025,CAT-019,Fitness,Wellness,8,7,1
USR-01025,CAT-020,Personal care,Wellness,5,5,0
USR-01025,CAT-028,Garden,Outdoor,1,1,0
USR-01025,CAT-030,Sports,Outdoor,3,2,1
USR-01026,CAT-007,Cleaning,Home,10,7,3
USR-01026,CAT-008,Coffee,Home,8,5,3
USR-01026,CAT-009,Lighting,Home,10,6,4
USR-01026,CAT-010,Bedding,Home,7,6,1
USR-01026,CAT-019,Fitness,Wellness,3,3,0
USR-01026,CAT-026,Cycling,Outdoor,2,1,1
USR-01027,CAT-015,Jewelry,Style,4,2,2
USR-01027,CAT-026,Cycling,Outdoor,12,10,2
USR-01027,CAT-027,Camping,Outdoor,10,9,1
USR-01027,CAT-028,Garden,Outdoor,8,7,1
USR-01027,CAT-029,Automotive,Outdoor,6,4,2
USR-01028,CAT-006,Kitchen appliances,Home,11,7,4
USR-01028,CAT-007,Cleaning,Home,7,4,3
USR-01028,CAT-008,Coffee,Home,10,6,4
USR-01028,CAT-009,Lighting,Home,7,6,1
USR-01028,CAT-010,Bedding,Home,14,12,2
USR-01029,CAT-009,Lighting,Home,4,4,0
USR-01029,CAT-021,Toys,Family,11,7,4
USR-01029,CAT-022,Baby care,Family,12,10,2
USR-01029,CAT-023,Books,Family,12,11,1
USR-01029,CAT-024,Stationery,Family,10,7,3
USR-01030,CAT-013,Bags,Style,12,10,2
USR-01030,CAT-014,Accessories,Style,15,12,3
USR-01030,CAT-015,Jewelry,Style,9,6,3
USR-01031,CAT-016,Skincare,Wellness,6,6,0
USR-01031,CAT-017,Haircare,Wellness,7,6,1
USR-01031,CAT-018,Supplements,Wellness,6,4,2
USR-01031,CAT-019,Fitness,Wellness,12,11,1
USR-01031,CAT-020,Personal care,Wellness,10,9,1
USR-01031,CAT-021,Toys,Family,6,6,0
USR-01031,CAT-023,Books,Family,8,7,1
USR-01031,CAT-025,Board games,Family,7,5,2
USR-01032,CAT-017,Haircare,Wellness,5,2,3
USR-01032,CAT-018,Supplements,Wellness,12,8,4
USR-01032,CAT-019,Fitness,Wellness,7,7,0
USR-01032,CAT-021,Toys,Family,7,6,1
USR-01032,CAT-023,Books,Family,8,7,1
USR-01032,CAT-024,Stationery,Family,4,3,1
USR-01032,CAT-025,Board games,Family,10,7,3
USR-01033,CAT-001,Smartphones,Digital,4,4,0
USR-01033,CAT-011,Clothing,Style,10,8,2
USR-01033,CAT-012,Shoes,Style,9,9,0
USR-01033,CAT-013,Bags,Style,13,8,5
USR-01033,CAT-014,Accessories,Style,8,7,1
USR-01033,CAT-015,Jewelry,Style,12,7,5
USR-01034,CAT-026,Cycling,Outdoor,8,5,3
USR-01034,CAT-027,Camping,Outdoor,6,3,3
USR-01034,CAT-028,Garden,Outdoor,9,8,1
USR-01034,CAT-030,Sports,Outdoor,11,8,3
USR-01035,CAT-002,Laptops,Digital,2,2,0
USR-01035,CAT-008,Coffee,Home,1,1,0
USR-01035,CAT-011,Clothing,Style,12,10,2
USR-01035,CAT-012,Shoes,Style,4,3,1
USR-01035,CAT-013,Bags,Style,14,13,1
USR-01035,CAT-014,Accessories,Style,11,8,3
USR-01035,CAT-015,Jewelry,Style,7,3,4
USR-01036,CAT-016,Skincare,Wellness,4,3,1
USR-01036,CAT-017,Haircare,Wellness,7,6,1
USR-01036,CAT-018,Supplements,Wellness,10,7,3
USR-01036,CAT-019,Fitness,Wellness,13,11,2
USR-01036,CAT-020,Personal care,Wellness,6,4,2
USR-01036,CAT-022,Baby care,Family,2,2,0
USR-01037,CAT-006,Kitchen appliances,Home,7,6,1
USR-01037,CAT-007,Cleaning,Home,6,4,2
USR-01037,CAT-009,Lighting,Home,13,10,3
USR-01037,CAT-010,Bedding,Home,11,10,1
USR-01037,CAT-029,Automotive,Outdoor,1,1,0
USR-01038,CAT-011,Clothing,Style,7,4,3
USR-01038,CAT-012,Shoes,Style,5,4,1
USR-01038,CAT-013,Bags,Style,11,11,0
USR-01038,CAT-014,Accessories,Style,6,3,3
USR-01038,CAT-015,Jewelry,Style,6,6,0
USR-01038,CAT-025,Board games,Family,1,1,0
USR-01038,CAT-026,Cycling,Outdoor,3,2,1
USR-01039,CAT-011,Clothing,Style,11,8,3
USR-01039,CAT-012,Shoes,Style,6,3,3
USR-01039,CAT-013,Bags,Style,5,3,2
USR-01039,CAT-027,Camping,Outdoor,3,2,1
USR-01040,CAT-001,Smartphones,Digital,9,6,3
USR-01040,CAT-003,Headphones,Digital,14,11,3
USR-01040,CAT-004,Monitors,Digital,13,11,2
USR-01040,CAT-005,Storage,Digital,9,9,0
USR-01040,CAT-021,Toys,Family,2,1,1
USR-01040,CAT-028,Garden,Outdoor,5,4,1
USR-01041,CAT-001,Smartphones,Digital,10,10,0
USR-01041,CAT-002,Laptops,Digital,17,14,3
USR-01041,CAT-004,Monitors,Digital,4,3,1
USR-01041,CAT-007,Cleaning,Home,10,9,1
USR-01041,CAT-008,Coffee,Home,4,4,0
USR-01041,CAT-010,Bedding,Home,3,1,2
USR-01042,CAT-003,Headphones,Digital,3,2,1
USR-01042,CAT-009,Lighting,Home,1,1,0
USR-01042,CAT-016,Skincare,Wellness,4,2,2
USR-01042,CAT-017,Haircare,Wellness,9,7,2
USR-01042,CAT-018,Supplements,Wellness,7,7,0
USR-01042,CAT-019,Fitness,Wellness,10,6,4
USR-01042,CAT-020,Personal care,Wellness,7,6,1
USR-01043,CAT-005,Storage,Digital,2,2,0
USR-01043,CAT-016,Skincare,Wellness,7,5,2
USR-01043,CAT-017,Haircare,Wellness,6,5,1
USR-01043,CAT-018,Supplements,Wellness,8,6,2
USR-01043,CAT-019,Fitness,Wellness,7,5,2
USR-01043,CAT-020,Personal care,Wellness,8,6,2
USR-01044,CAT-005,Storage,Digital,2,2,0
USR-01044,CAT-016,Skincare,Wellness,7,5,2
USR-01044,CAT-017,Haircare,Wellness,9,9,0
USR-01044,CAT-018,Supplements,Wellness,6,4,2
USR-01044,CAT-019,Fitness,Wellness,7,6,1
USR-01044,CAT-020,Personal care,Wellness,13,11,2
USR-01045,CAT-001,Smartphones,Digital,10,8,2
USR-01045,CAT-002,Laptops,Digital,13,12,1
USR-01045,CAT-003,Headphones,Digital,6,3,3
USR-01045,CAT-004,Monitors,Digital,9,7,2
USR-01045,CAT-005,Storage,Digital,15,12,3
USR-01045,CAT-016,Skincare,Wellness,7,6,1
USR-01045,CAT-018,Supplements,Wellness,7,7,0
USR-01045,CAT-019,Fitness,Wellness,12,9,3
USR-01046,CAT-006,Kitchen appliances,Home,9,7,2
USR-01046,CAT-008,Coffee,Home,8,6,2
USR-01046,CAT-009,Lighting,Home,5,3,2
USR-01046,CAT-011,Clothing,Style,5,3,2
USR-01047,CAT-002,Laptops,Digital,12,11,1
USR-01047,CAT-003,Headphones,Digital,13,11,2
USR-01047,CAT-004,Monitors,Digital,10,4,6
USR-01048,CAT-007,Cleaning,Home,4,2,2
USR-01048,CAT-021,Toys,Family,8,4,4
USR-01048,CAT-022,Baby care,Family,10,7,3
USR-01048,CAT-023,Books,Family,11,7,4
USR-01048,CAT-024,Stationery,Family,6,4,2
USR-01048,CAT-025,Board games,Family,7,7,0
USR-01048,CAT-029,Automotive,Outdoor,4,4,0
USR-01049,CAT-006,Kitchen appliances,Home,5,2,3
USR-01049,CAT-026,Cycling,Outdoor,12,11,1
USR-01049,CAT-027,Camping,Outdoor,14,11,3
USR-01049,CAT-028,Garden,Outdoor,10,8,2
USR-01049,CAT-029,Automotive,Outdoor,8,7,1
USR-01049,CAT-030,Sports,Outdoor,10,6,4
USR-01050,CAT-006,Kitchen appliances,Home,12,9,3
USR-01050,CAT-007,Cleaning,Home,12,11,1
USR-01050,CAT-008,Coffee,Home,14,12,2
USR-01050,CAT-009,Lighting,Home,11,10,1
USR-01050,CAT-010,Bedding,Home,13,11,2
USR-01051,CAT-016,Skincare,Wellness,7,5,2
USR-01051,CAT-017,Haircare,Wellness,9,8,1
USR-01051,CAT-018,Supplements,Wellness,11,9,2
USR-01051,CAT-020,Personal care,Wellness,8,8,0
USR-01051,CAT-022,Baby care,Family,8,6,2
USR-01051,CAT-023,Books,Family,6,4,2
USR-01051,CAT-025,Board games,Family,5,3,2
USR-01052,CAT-001,Smartphones,Digital,6,6,0
USR-01052,CAT-002,Laptops,Digital,9,7,2
USR-01052,CAT-003,Headphones,Digital,13,11,2
USR-01052,CAT-004,Monitors,Digital,7,6,1
USR-01052,CAT-005,Storage,Digital,11,10,1
USR-01052,CAT-026,Cycling,Outdoor,1,1,0
USR-01052,CAT-030,Sports,Outdoor,1,1,0
USR-01053,CAT-006,Kitchen appliances,Home,8,6,2
USR-01053,CAT-007,Cleaning,Home,6,5,1
USR-01053,CAT-008,Coffee,Home,12,7,5
USR-01053,CAT-009,Lighting,Home,10,9,1
USR-01053,CAT-010,Bedding,Home,9,8,1
USR-01054,CAT-001,Smartphones,Digital,12,9,3
USR-01054,CAT-002,Laptops,Digital,9,9,0
USR-01054,CAT-003,Headphones,Digital,8,7,1
USR-01054,CAT-004,Monitors,Digital,10,8,2
USR-01054,CAT-005,Storage,Digital,9,8,1
USR-01054,CAT-009,Lighting,Home,4,3,1
USR-01054,CAT-023,Books,Family,2,1,1
USR-01055,CAT-001,Smartphones,Digital,6,6,0
USR-01055,CAT-002,Laptops,Digital,7,5,2
USR-01055,CAT-004,Monitors,Digital,4,3,1
USR-01055,CAT-007,Cleaning,Home,9,7,2
USR-01055,CAT-008,Coffee,Home,10,6,4
USR-01055,CAT-009,Lighting,Home,9,8,1
USR-01055,CAT-010,Bedding,Home,12,9,3
USR-01056,CAT-004,Monitors,Digital,1,1,0
USR-01056,CAT-010,Bedding,Home,3,3,0
USR-01056,CAT-016,Skincare,Wellness,5,5,0
USR-01056,CAT-018,Supplements,Wellness,5,4,1
USR-01056,CAT-019,Fitness,Wellness,7,6,1
USR-01056,CAT-020,Personal care,Wellness,8,7,1
USR-01057,CAT-003,Headphones,Digital,2,1,1
USR-01057,CAT-006,Kitchen appliances,Home,3,2,1
USR-01057,CAT-026,Cycling,Outdoor,8,7,1
USR-01057,CAT-028,Garden,Outdoor,13,10,3
USR-01057,CAT-029,Automotive,Outdoor,5,5,0
USR-01057,CAT-030,Sports,Outdoor,10,9,1
USR-01058,CAT-006,Kitchen appliances,Home,8,7,1
USR-01058,CAT-007,Cleaning,Home,11,9,2
USR-01058,CAT-008,Coffee,Home,6,5,1
USR-01058,CAT-009,Lighting,Home,9,4,5
USR-01058,CAT-010,Bedding,Home,11,9,2
USR-01058,CAT-014,Accessories,Style,1,1,0
USR-01058,CAT-019,Fitness,Wellness,1,1,0
USR-01059,CAT-011,Clothing,Style,12,8,4
USR-01059,CAT-013,Bags,Style,3,3,0
USR-01059,CAT-014,Accessories,Style,9,8,1
USR-01059,CAT-015,Jewelry,Style,7,5,2
USR-01060,CAT-012,Shoes,Style,3,2,1
USR-01060,CAT-016,Skincare,Wellness,10,7,3
USR-01060,CAT-017,Haircare,Wellness,15,12,3
USR-01060,CAT-018,Supplements,Wellness,13,10,3
USR-01060,CAT-019,Fitness,Wellness,11,9,2
USR-01060,CAT-020,Personal care,Wellness,10,9,1
USR-01061,CAT-026,Cycling,Outdoor,5,5,0
USR-01061,CAT-027,Camping,Outdoor,4,4,0
USR-01061,CAT-029,Automotive,Outdoor,7,5,2
USR-01061,CAT-030,Sports,Outdoor,7,7,0
USR-01062,CAT-007,Cleaning,Home,2,2,0
USR-01062,CAT-010,Bedding,Home,3,3,0
USR-01062,CAT-016,Skincare,Wellness,10,8,2
USR-01062,CAT-018,Supplements,Wellness,8,6,2
USR-01062,CAT-019,Fitness,Wellness,9,6,3
USR-01062,CAT-020,Personal care,Wellness,11,10,1
USR-01063,CAT-006,Kitchen appliances,Home,14,12,2
USR-01063,CAT-008,Coffee,Home,12,8,4
USR-01063,CAT-009,Lighting,Home,7,6,1
USR-01063,CAT-010,Bedding,Home,14,11,3
USR-01063,CAT-019,Fitness,Wellness,2,2,0
USR-01063,CAT-025,Board games,Family,2,2,0
USR-01064,CAT-016,Skincare,Wellness,9,8,1
USR-01064,CAT-018,Supplements,Wellness,8,6,2
USR-01064,CAT-019,Fitness,Wellness,10,9,1
USR-01064,CAT-020,Personal care,Wellness,7,6,1
USR-01064,CAT-021,Toys,Family,8,5,3
USR-01064,CAT-022,Baby care,Family,5,4,1
USR-01064,CAT-023,Books,Family,6,6,0
USR-01065,CAT-006,Kitchen appliances,Home,6,5,1
USR-01065,CAT-007,Cleaning,Home,9,8,1
USR-01065,CAT-008,Coffee,Home,6,5,1
USR-01065,CAT-009,Lighting,Home,7,6,1
USR-01065,CAT-016,Skincare,Wellness,2,2,0
USR-01066,CAT-023,Books,Family,2,2,0
USR-01066,CAT-026,Cycling,Outdoor,10,6,4
USR-01066,CAT-029,Automotive,Outdoor,11,6,5
USR-01066,CAT-030,Sports,Outdoor,14,11,3
USR-01067,CAT-011,Clothing,Style,13,12,1
USR-01067,CAT-012,Shoes,Style,8,6,2
USR-01067,CAT-013,Bags,Style,4,3,1
USR-01067,CAT-014,Accessories,Style,9,8,1
USR-01067,CAT-015,Jewelry,Style,9,9,0
USR-01068,CAT-016,Skincare,Wellness,11,8,3
USR-01068,CAT-017,Haircare,Wellness,11,10,1
USR-01068,CAT-018,Supplements,Wellness,12,9,3
USR-01068,CAT-020,Personal care,Wellness,10,6,4
USR-01068,CAT-028,Garden,Outdoor,3,2,1
USR-01069,CAT-001,Smartphones,Digital,2,2,0
USR-01069,CAT-004,Monitors,Digital,7,4,3
USR-01069,CAT-005,Storage,Digital,9,9,0
USR-01069,CAT-017,Haircare,Wellness,4,1,3
USR-01070,CAT-002,Laptops,Digital,1,1,0
USR-01070,CAT-011,Clothing,Style,12,12,0
USR-01070,CAT-012,Shoes,Style,13,12,1
USR-01070,CAT-013,Bags,Style,4,2,2
USR-01070,CAT-014,Accessories,Style,8,6,2
USR-01070,CAT-015,Jewelry,Style,2,2,0
USR-01071,CAT-002,Laptops,Digital,2,1,1
USR-01071,CAT-009,Lighting,Home,1,1,0
USR-01071,CAT-026,Cycling,Outdoor,6,5,1
USR-01071,CAT-027,Camping,Outdoor,6,5,1
USR-01071,CAT-028,Garden,Outdoor,9,8,1
USR-01071,CAT-029,Automotive,Outdoor,9,9,0
USR-01071,CAT-030,Sports,Outdoor,9,7,2
USR-01072,CAT-016,Skincare,Wellness,7,3,4
USR-01072,CAT-017,Haircare,Wellness,11,9,2
USR-01072,CAT-018,Supplements,Wellness,7,5,2
USR-01072,CAT-019,Fitness,Wellness,5,4,1
USR-01072,CAT-020,Personal care,Wellness,7,5,2
USR-01073,CAT-005,Storage,Digital,4,4,0
USR-01073,CAT-011,Clothing,Style,11,9,2
USR-01073,CAT-012,Shoes,Style,11,11,0
USR-01073,CAT-013,Bags,Style,14,12,2
USR-01073,CAT-015,Jewelry,Style,8,7,1
USR-01074,CAT-002,Laptops,Digital,4,2,2
USR-01074,CAT-016,Skincare,Wellness,3,3,0
USR-01074,CAT-026,Cycling,Outdoor,11,11,0
USR-01074,CAT-029,Automotive,Outdoor,6,5,1
USR-01074,CAT-030,Sports,Outdoor,16,15,1
USR-01075,CAT-019,Fitness,Wellness,3,2,1
USR-01075,CAT-021,Toys,Family,9,7,2
USR-01075,CAT-022,Baby care,Family,9,8,1
USR-01075,CAT-023,Books,Family,14,11,3
USR-01075,CAT-025,Board games,Family,11,10,1
USR-01076,CAT-006,Kitchen appliances,Home,9,6,3
USR-01076,CAT-008,Coffee,Home,5,3,2
USR-01076,CAT-009,Lighting,Home,14,11,3
USR-01076,CAT-010,Bedding,Home,5,4,1
USR-01076,CAT-015,Jewelry,Style,3,3,0
USR-01077,CAT-011,Clothing,Style,5,4,1
USR-01077,CAT-012,Shoes,Style,15,10,5
USR-01077,CAT-014,Accessories,Style,8,7,1
USR-01077,CAT-015,Jewelry,Style,12,9,3
USR-01077,CAT-028,Garden,Outdoor,2,1,1
USR-01078,CAT-013,Bags,Style,10,8,2
USR-01078,CAT-014,Accessories,Style,7,7,0
USR-01078,CAT-015,Jewelry,Style,12,10,2
USR-01078,CAT-016,Skincare,Wellness,3,2,1
USR-01078,CAT-023,Books,Family,5,2,3
USR-01079,CAT-018,Supplements,Wellness,9,8,1
USR-01079,CAT-019,Fitness,Wellness,8,5,3
USR-01079,CAT-020,Personal care,Wellness,9,5,4
USR-01079,CAT-021,Toys,Family,4,4,0
USR-01079,CAT-022,Baby care,Family,5,5,0
USR-01079,CAT-024,Stationery,Family,11,5,6
USR-01080,CAT-006,Kitchen appliances,Home,9,6,3
USR-01080,CAT-007,Cleaning,Home,7,6,1
USR-01080,CAT-009,Lighting,Home,9,8,1
USR-01080,CAT-010,Bedding,Home,10,8,2
USR-01080,CAT-016,Skincare,Wellness,3,3,0
USR-01081,CAT-001,Smartphones,Digital,2,1,1
USR-01081,CAT-006,Kitchen appliances,Home,9,5,4
USR-01081,CAT-009,Lighting,Home,7,6,1
USR-01081,CAT-010,Bedding,Home,6,6,0
USR-01082,CAT-012,Shoes,Style,1,1,0
USR-01082,CAT-026,Cycling,Outdoor,7,7,0
USR-01082,CAT-027,Camping,Outdoor,8,8,0
USR-01082,CAT-028,Garden,Outdoor,13,11,2
USR-01083,CAT-001,Smartphones,Digital,4,4,0
USR-01083,CAT-026,Cycling,Outdoor,8,6,2
USR-01083,CAT-027,Camping,Outdoor,8,7,1
USR-01083,CAT-028,Garden,Outdoor,5,4,1
USR-01083,CAT-029,Automotive,Outdoor,12,8,4
USR-01083,CAT-030,Sports,Outdoor,10,7,3
USR-01084,CAT-010,Bedding,Home,3,2,1
USR-01084,CAT-021,Toys,Family,12,10,2
USR-01084,CAT-022,Baby care,Family,13,10,3
USR-01084,CAT-023,Books,Family,12,11,1
USR-01084,CAT-024,Stationery,Family,12,10,2
USR-01085,CAT-001,Smartphones,Digital,5,4,1
USR-01085,CAT-002,Laptops,Digital,5,3,2
USR-01085,CAT-005,Storage,Digital,9,8,1
USR-01085,CAT-026,Cycling,Outdoor,14,11,3
USR-01085,CAT-028,Garden,Outdoor,9,7,2
USR-01085,CAT-029,Automotive,Outdoor,7,5,2
USR-01086,CAT-002,Laptops,Digital,8,8,0
USR-01086,CAT-003,Headphones,Digital,9,9,0
USR-01086,CAT-005,Storage,Digital,11,8,3
USR-01086,CAT-023,Books,Family,7,5,2
USR-01086,CAT-024,Stationery,Family,10,8,2
USR-01086,CAT-025,Board games,Family,12,9,3
USR-01087,CAT-012,Shoes,Style,7,7,0
USR-01087,CAT-013,Bags,Style,3,2,1
USR-01087,CAT-015,Jewelry,Style,8,8,0
USR-01087,CAT-021,Toys,Family,6,3,3
USR-01087,CAT-022,Baby care,Family,9,9,0
USR-01087,CAT-023,Books,Family,8,6,2
USR-01087,CAT-024,Stationery,Family,12,10,2
USR-01087,CAT-025,Board games,Family,14,11,3
USR-01088,CAT-007,Cleaning,Home,2,2,0
USR-01088,CAT-021,Toys,Family,8,6,2
USR-01088,CAT-023,Books,Family,11,8,3
USR-01088,CAT-024,Stationery,Family,7,6,1
USR-01089,CAT-011,Clothing,Style,9,8,1
USR-01089,CAT-013,Bags,Style,6,5,1
USR-01089,CAT-014,Accessories,Style,11,8,3
USR-01089,CAT-017,Haircare,Wellness,3,3,0
USR-01089,CAT-018,Supplements,Wellness,7,5,2
USR-01089,CAT-019,Fitness,Wellness,6,6,0
USR-01090,CAT-011,Clothing,Style,14,11,3
USR-01090,CAT-013,Bags,Style,10,8,2
USR-01090,CAT-015,Jewelry,Style,9,6,3
USR-01090,CAT-029,Automotive,Outdoor,2,2,0
USR-01091,CAT-006,Kitchen appliances,Home,5,5,0
USR-01091,CAT-007,Cleaning,Home,7,6,1
USR-01091,CAT-008,Coffee,Home,6,6,0
USR-01091,CAT-009,Lighting,Home,9,9,0
USR-01091,CAT-010,Bedding,Home,11,6,5
USR-01091,CAT-016,Skincare,Wellness,2,2,0
